funz-app       | [ INFO ] GET /health [request-id: FADA912A-D1B4-4D25-9A26-17C5D814295A]
funz-app       | [ INFO ] GET /map/score [request-id: 475E8225-72F1-4079-A346-BA0BD64162AD]
funz-app       | [ INFO ] GET /weather/daily [request-id: 636CCCB5-D5CD-4916-8D33-3876E23B0C18]
funz-app       | [ INFO ] GET /map/tiles/2026-04-08/7/67/47 [request-id: 1B31ADA1-C437-460D-9980-21B53D9B2BF5]
funz-app       | [ WARNING ] Abort.404: Tile not found [method: GET, request-id: 1B31ADA1-C437-460D-9980-21B53D9B2BF5, url: /map/tiles/2026-04-08/7/67/47?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJpYXQiOjE3NzU2ODE3NzMuNjU2ODU0MiwiaXNzIjoiZnVuZ2hpLW1hcCIsInN1YiI6IkQ1MTEwODRELThGNDgtNEE4NC1BQzA1LUM4RThDMDQ3NEFEQyIsImV4cCI6MTc3NTY4MjY3My42NTY4NTQyLCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIn0.fdwpGXaX0E--x-hOMEUmETvbfBwqz0qj5J13Ue-8jy5m_dFybpbyt3IWiUbJxnt7WlduZRnN5JMWauCE8bECMyDx_roJg_vgz_dCL0k6RQyW0wKXFHAMgpmyvI50QddpIXJB0jKdTkeWFwuOnOopAsx9K78uOWf8TYR7JWXsGDOsAvTukekPLM6M0gfeUbZ8ZuaJhl63HRpHJbHjtEcgyldcONXvb4A4abjPTMmSrwIsGmbCzuNvp7kbDH3QW4q50Wgd4oeTEtVi6ZXBaM3qn0gRf7q_mHKE8LQDdj7G0oqP4v_ejBgkb00DtAHqRUUCzkdJAzGZ7nbgJ6Uv8CBP3w, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ INFO ] GET /map/tiles/2026-04-08/7/69/46 [request-id: 0C20D4E4-8DC8-4D69-8E9A-D3BECA0EB306]
funz-app       | [ WARNING ] Abort.404: Tile not found [method: GET, request-id: 0C20D4E4-8DC8-4D69-8E9A-D3BECA0EB306, url: /map/tiles/2026-04-08/7/69/46?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJpYXQiOjE3NzU2ODE3NzMuNjU2ODU0MiwiaXNzIjoiZnVuZ2hpLW1hcCIsInN1YiI6IkQ1MTEwODRELThGNDgtNEE4NC1BQzA1LUM4RThDMDQ3NEFEQyIsImV4cCI6MTc3NTY4MjY3My42NTY4NTQyLCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIn0.fdwpGXaX0E--x-hOMEUmETvbfBwqz0qj5J13Ue-8jy5m_dFybpbyt3IWiUbJxnt7WlduZRnN5JMWauCE8bECMyDx_roJg_vgz_dCL0k6RQyW0wKXFHAMgpmyvI50QddpIXJB0jKdTkeWFwuOnOopAsx9K78uOWf8TYR7JWXsGDOsAvTukekPLM6M0gfeUbZ8ZuaJhl63HRpHJbHjtEcgyldcONXvb4A4abjPTMmSrwIsGmbCzuNvp7kbDH3QW4q50Wgd4oeTEtVi6ZXBaM3qn0gRf7q_mHKE8LQDdj7G0oqP4v_ejBgkb00DtAHqRUUCzkdJAzGZ7nbgJ6Uv8CBP3w, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ INFO ] GET /map/tiles/2026-04-08/7/69/45 [request-id: C0EB47DA-B14F-46D9-9504-D8C144D65EB7]
funz-app       | [ WARNING ] Abort.404: Tile not found [method: GET, request-id: C0EB47DA-B14F-46D9-9504-D8C144D65EB7, url: /map/tiles/2026-04-08/7/69/45?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJpYXQiOjE3NzU2ODE3NzMuNjU2ODU0MiwiaXNzIjoiZnVuZ2hpLW1hcCIsInN1YiI6IkQ1MTEwODRELThGNDgtNEE4NC1BQzA1LUM4RThDMDQ3NEFEQyIsImV4cCI6MTc3NTY4MjY3My42NTY4NTQyLCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIn0.fdwpGXaX0E--x-hOMEUmETvbfBwqz0qj5J13Ue-8jy5m_dFybpbyt3IWiUbJxnt7WlduZRnN5JMWauCE8bECMyDx_roJg_vgz_dCL0k6RQyW0wKXFHAMgpmyvI50QddpIXJB0jKdTkeWFwuOnOopAsx9K78uOWf8TYR7JWXsGDOsAvTukekPLM6M0gfeUbZ8ZuaJhl63HRpHJbHjtEcgyldcONXvb4A4abjPTMmSrwIsGmbCzuNvp7kbDH3QW4q50Wgd4oeTEtVi6ZXBaM3qn0gRf7q_mHKE8LQDdj7G0oqP4v_ejBgkb00DtAHqRUUCzkdJAzGZ7nbgJ6Uv8CBP3w, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ INFO ] GET /health [request-id: C941E285-C1D3-457D-97F1-C91B9E5C81ED]
funz-app       | [ INFO ] GET /map/forecast-tiles/2026-04-09/7/69/47 [request-id: B222D205-DC07-4FA5-A662-D6D0849C823A]
funz-app       | [ INFO ] GET /map/forecast-tiles/2026-04-09/7/69/46 [request-id: F493A471-4BE4-4C91-8FAD-136BFA6A7FA2]
funz-app       | [ WARNING ] Abort.404: Forecast tile not found for 2026-04-09 [method: GET, request-id: F493A471-4BE4-4C91-8FAD-136BFA6A7FA2, url: /map/forecast-tiles/2026-04-09/7/69/46?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJpYXQiOjE3NzU2ODE3NzMuNjU2ODU0MiwiaXNzIjoiZnVuZ2hpLW1hcCIsInN1YiI6IkQ1MTEwODRELThGNDgtNEE4NC1BQzA1LUM4RThDMDQ3NEFEQyIsImV4cCI6MTc3NTY4MjY3My42NTY4NTQyLCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIn0.fdwpGXaX0E--x-hOMEUmETvbfBwqz0qj5J13Ue-8jy5m_dFybpbyt3IWiUbJxnt7WlduZRnN5JMWauCE8bECMyDx_roJg_vgz_dCL0k6RQyW0wKXFHAMgpmyvI50QddpIXJB0jKdTkeWFwuOnOopAsx9K78uOWf8TYR7JWXsGDOsAvTukekPLM6M0gfeUbZ8ZuaJhl63HRpHJbHjtEcgyldcONXvb4A4abjPTMmSrwIsGmbCzuNvp7kbDH3QW4q50Wgd4oeTEtVi6ZXBaM3qn0gRf7q_mHKE8LQDdj7G0oqP4v_ejBgkb00DtAHqRUUCzkdJAzGZ7nbgJ6Uv8CBP3w, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ INFO ] GET /map/forecast-tiles/2026-04-09/7/69/45 [request-id: 60F6B122-3751-4A84-9C4F-1A2CE0A5A1ED]
funz-app       | [ WARNING ] Abort.404: Forecast tile not found for 2026-04-09 [method: GET, request-id: 60F6B122-3751-4A84-9C4F-1A2CE0A5A1ED, url: /map/forecast-tiles/2026-04-09/7/69/45?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJpYXQiOjE3NzU2ODE3NzMuNjU2ODU0MiwiaXNzIjoiZnVuZ2hpLW1hcCIsInN1YiI6IkQ1MTEwODRELThGNDgtNEE4NC1BQzA1LUM4RThDMDQ3NEFEQyIsImV4cCI6MTc3NTY4MjY3My42NTY4NTQyLCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIn0.fdwpGXaX0E--x-hOMEUmETvbfBwqz0qj5J13Ue-8jy5m_dFybpbyt3IWiUbJxnt7WlduZRnN5JMWauCE8bECMyDx_roJg_vgz_dCL0k6RQyW0wKXFHAMgpmyvI50QddpIXJB0jKdTkeWFwuOnOopAsx9K78uOWf8TYR7JWXsGDOsAvTukekPLM6M0gfeUbZ8ZuaJhl63HRpHJbHjtEcgyldcONXvb4A4abjPTMmSrwIsGmbCzuNvp7kbDH3QW4q50Wgd4oeTEtVi6ZXBaM3qn0gRf7q_mHKE8LQDdj7G0oqP4v_ejBgkb00DtAHqRUUCzkdJAzGZ7nbgJ6Uv8CBP3w, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ INFO ] GET /map/forecast-tiles/2026-04-09/7/69/48 [request-id: 0461E9ED-3187-4A1A-BD2F-B15F38339D2C]
funz-app       | [ INFO ] GET /map/forecast-tiles/2026-04-09/6/34/23 [request-id: 7953A01F-35D8-4734-ACBD-7455E8B2AD4E]
funz-app       | [ INFO ] GET /weather/daily [request-id: 63B1F0BA-D40D-4591-8BBC-EA01DD83B25F]
funz-app       | [ INFO ] GET /map/score [request-id: 873A0832-3D1D-44BE-9849-9D2974BABF57]
funz-app       | [ INFO ] GET /weather/daily [request-id: C2B0B46F-DA13-4B69-A7D2-883AC5BF564A]
funz-app       | [ INFO ] GET /map/tiles/2026-04-08/7/68/44 [request-id: 55ADABFD-B061-43DF-8EB8-67975D0E1A27]
funz-app       | [ WARNING ] Abort.404: Tile not found [method: GET, request-id: 55ADABFD-B061-43DF-8EB8-67975D0E1A27, url: /map/tiles/2026-04-08/7/68/44?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJpYXQiOjE3NzU2ODE3NzMuNjU2ODU0MiwiaXNzIjoiZnVuZ2hpLW1hcCIsInN1YiI6IkQ1MTEwODRELThGNDgtNEE4NC1BQzA1LUM4RThDMDQ3NEFEQyIsImV4cCI6MTc3NTY4MjY3My42NTY4NTQyLCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIn0.fdwpGXaX0E--x-hOMEUmETvbfBwqz0qj5J13Ue-8jy5m_dFybpbyt3IWiUbJxnt7WlduZRnN5JMWauCE8bECMyDx_roJg_vgz_dCL0k6RQyW0wKXFHAMgpmyvI50QddpIXJB0jKdTkeWFwuOnOopAsx9K78uOWf8TYR7JWXsGDOsAvTukekPLM6M0gfeUbZ8ZuaJhl63HRpHJbHjtEcgyldcONXvb4A4abjPTMmSrwIsGmbCzuNvp7kbDH3QW4q50Wgd4oeTEtVi6ZXBaM3qn0gRf7q_mHKE8LQDdj7G0oqP4v_ejBgkb00DtAHqRUUCzkdJAzGZ7nbgJ6Uv8CBP3w, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ INFO ] GET /map/tiles/2026-04-08/7/67/44 [request-id: 3E567466-BE30-4710-9D47-2770A530F1F5]
funz-app       | [ WARNING ] Abort.404: Tile not found [method: GET, request-id: 3E567466-BE30-4710-9D47-2770A530F1F5, url: /map/tiles/2026-04-08/7/67/44?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJpYXQiOjE3NzU2ODE3NzMuNjU2ODU0MiwiaXNzIjoiZnVuZ2hpLW1hcCIsInN1YiI6IkQ1MTEwODRELThGNDgtNEE4NC1BQzA1LUM4RThDMDQ3NEFEQyIsImV4cCI6MTc3NTY4MjY3My42NTY4NTQyLCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIn0.fdwpGXaX0E--x-hOMEUmETvbfBwqz0qj5J13Ue-8jy5m_dFybpbyt3IWiUbJxnt7WlduZRnN5JMWauCE8bECMyDx_roJg_vgz_dCL0k6RQyW0wKXFHAMgpmyvI50QddpIXJB0jKdTkeWFwuOnOopAsx9K78uOWf8TYR7JWXsGDOsAvTukekPLM6M0gfeUbZ8ZuaJhl63HRpHJbHjtEcgyldcONXvb4A4abjPTMmSrwIsGmbCzuNvp7kbDH3QW4q50Wgd4oeTEtVi6ZXBaM3qn0gRf7q_mHKE8LQDdj7G0oqP4v_ejBgkb00DtAHqRUUCzkdJAzGZ7nbgJ6Uv8CBP3w, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ INFO ] GET /weather/daily [request-id: D1ACB724-ACB2-4A74-9298-CAE896280866]
funz-app       | [ INFO ] GET /weather/daily [request-id: 0CEE6E4C-70B3-44A7-A2AC-978D846573BA]
funz-app       | [ INFO ] GET /map/score [request-id: 49EA8A2E-231E-437F-A635-9B9BED9851A4]
funz-app       | [ INFO ] GET /health [request-id: DD66C104-DDC0-4AB3-86C1-AFF5FC5FCA1A]
funz-app       | [ INFO ] GET /health [request-id: 0142562E-7FA5-41E7-8800-08825814B284]
funz-app       | [ INFO ] GET /health [request-id: 1A8DA9BD-A5CD-46DE-AA50-B0C4233C9059]
funz-postgres  | 2026-04-08 21:00:43.056 UTC [27] LOG:  checkpoint starting: time
funz-postgres  | 2026-04-08 21:00:43.479 UTC [27] LOG:  checkpoint complete: wrote 5 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.407 s, sync=0.007 s, total=0.424 s; sync files=5, longest=0.005 s, average=0.002 s; distance=14 kB, estimate=589 kB; lsn=4/6B6D18E0, redo lsn=4/6B6D18A8
funz-app       | [ INFO ] GET /health [request-id: 251A2DC4-435B-4374-B17E-4C9A54D246E1]
funz-app       | [ INFO ] GET /health [request-id: D68B2394-39A4-462E-8CE8-E74E227B111F]
funz-app       | [ INFO ] GET /health [request-id: 5EA10F8E-A4C8-4651-9F41-C19F359A4BD6]
funz-app       | [ INFO ] GET /health [request-id: 00417CB6-4DC8-4F1C-893A-56654886C414]
funz-app       | [ INFO ] GET /health [request-id: 5C217CED-D591-4422-BA96-43AE6FDAB133]
funz-app       | [ INFO ] GET /health [request-id: B939D50E-78CE-43AF-AB1F-7CB0E3F3D456]
funz-app       | [ INFO ] GET /health [request-id: 3544A83F-91CC-44FF-A060-A80F02ECFE9E]
funz-app       | [ INFO ] GET /map/tiles/2026-04-08/7/66/46 [request-id: 3F0A40CF-7855-4CE6-893B-03EBE6D3A0E6]
funz-app       | [ WARNING ] Abort.404: Tile not found [method: GET, request-id: 3F0A40CF-7855-4CE6-893B-03EBE6D3A0E6, url: /map/tiles/2026-04-08/7/66/46?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJpYXQiOjE3NzU2ODE3NzMuNjU2ODU0MiwiaXNzIjoiZnVuZ2hpLW1hcCIsInN1YiI6IkQ1MTEwODRELThGNDgtNEE4NC1BQzA1LUM4RThDMDQ3NEFEQyIsImV4cCI6MTc3NTY4MjY3My42NTY4NTQyLCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIn0.fdwpGXaX0E--x-hOMEUmETvbfBwqz0qj5J13Ue-8jy5m_dFybpbyt3IWiUbJxnt7WlduZRnN5JMWauCE8bECMyDx_roJg_vgz_dCL0k6RQyW0wKXFHAMgpmyvI50QddpIXJB0jKdTkeWFwuOnOopAsx9K78uOWf8TYR7JWXsGDOsAvTukekPLM6M0gfeUbZ8ZuaJhl63HRpHJbHjtEcgyldcONXvb4A4abjPTMmSrwIsGmbCzuNvp7kbDH3QW4q50Wgd4oeTEtVi6ZXBaM3qn0gRf7q_mHKE8LQDdj7G0oqP4v_ejBgkb00DtAHqRUUCzkdJAzGZ7nbgJ6Uv8CBP3w, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ INFO ] GET /health [request-id: E377AF2D-1961-478D-ADA5-9FC6CAD7CDC5]
funz-app       | [ INFO ] GET /map/tiles/2026-04-08/7/66/47 [request-id: 26E6430C-1842-44A0-B455-AF142F96D075]
funz-app       | [ INFO ] GET /map/tiles/2026-04-08/7/66/45 [request-id: 174D24E5-1D20-4614-9FDB-E9E6D3DCD27E]
funz-app       | [ INFO ] GET /map/tiles/2026-04-08/7/66/44 [request-id: 7C91E343-2858-41E4-97D7-989D4BF18100]
funz-app       | [ WARNING ] Abort.404: Tile not found [method: GET, request-id: 26E6430C-1842-44A0-B455-AF142F96D075, url: /map/tiles/2026-04-08/7/66/47?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJpYXQiOjE3NzU2ODE3NzMuNjU2ODU0MiwiaXNzIjoiZnVuZ2hpLW1hcCIsInN1YiI6IkQ1MTEwODRELThGNDgtNEE4NC1BQzA1LUM4RThDMDQ3NEFEQyIsImV4cCI6MTc3NTY4MjY3My42NTY4NTQyLCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIn0.fdwpGXaX0E--x-hOMEUmETvbfBwqz0qj5J13Ue-8jy5m_dFybpbyt3IWiUbJxnt7WlduZRnN5JMWauCE8bECMyDx_roJg_vgz_dCL0k6RQyW0wKXFHAMgpmyvI50QddpIXJB0jKdTkeWFwuOnOopAsx9K78uOWf8TYR7JWXsGDOsAvTukekPLM6M0gfeUbZ8ZuaJhl63HRpHJbHjtEcgyldcONXvb4A4abjPTMmSrwIsGmbCzuNvp7kbDH3QW4q50Wgd4oeTEtVi6ZXBaM3qn0gRf7q_mHKE8LQDdj7G0oqP4v_ejBgkb00DtAHqRUUCzkdJAzGZ7nbgJ6Uv8CBP3w, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ WARNING ] Abort.404: Tile not found [method: GET, request-id: 174D24E5-1D20-4614-9FDB-E9E6D3DCD27E, url: /map/tiles/2026-04-08/7/66/45?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJpYXQiOjE3NzU2ODE3NzMuNjU2ODU0MiwiaXNzIjoiZnVuZ2hpLW1hcCIsInN1YiI6IkQ1MTEwODRELThGNDgtNEE4NC1BQzA1LUM4RThDMDQ3NEFEQyIsImV4cCI6MTc3NTY4MjY3My42NTY4NTQyLCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIn0.fdwpGXaX0E--x-hOMEUmETvbfBwqz0qj5J13Ue-8jy5m_dFybpbyt3IWiUbJxnt7WlduZRnN5JMWauCE8bECMyDx_roJg_vgz_dCL0k6RQyW0wKXFHAMgpmyvI50QddpIXJB0jKdTkeWFwuOnOopAsx9K78uOWf8TYR7JWXsGDOsAvTukekPLM6M0gfeUbZ8ZuaJhl63HRpHJbHjtEcgyldcONXvb4A4abjPTMmSrwIsGmbCzuNvp7kbDH3QW4q50Wgd4oeTEtVi6ZXBaM3qn0gRf7q_mHKE8LQDdj7G0oqP4v_ejBgkb00DtAHqRUUCzkdJAzGZ7nbgJ6Uv8CBP3w, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ WARNING ] Abort.404: Tile not found [method: GET, request-id: 7C91E343-2858-41E4-97D7-989D4BF18100, url: /map/tiles/2026-04-08/7/66/44?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJpYXQiOjE3NzU2ODE3NzMuNjU2ODU0MiwiaXNzIjoiZnVuZ2hpLW1hcCIsInN1YiI6IkQ1MTEwODRELThGNDgtNEE4NC1BQzA1LUM4RThDMDQ3NEFEQyIsImV4cCI6MTc3NTY4MjY3My42NTY4NTQyLCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIn0.fdwpGXaX0E--x-hOMEUmETvbfBwqz0qj5J13Ue-8jy5m_dFybpbyt3IWiUbJxnt7WlduZRnN5JMWauCE8bECMyDx_roJg_vgz_dCL0k6RQyW0wKXFHAMgpmyvI50QddpIXJB0jKdTkeWFwuOnOopAsx9K78uOWf8TYR7JWXsGDOsAvTukekPLM6M0gfeUbZ8ZuaJhl63HRpHJbHjtEcgyldcONXvb4A4abjPTMmSrwIsGmbCzuNvp7kbDH3QW4q50Wgd4oeTEtVi6ZXBaM3qn0gRf7q_mHKE8LQDdj7G0oqP4v_ejBgkb00DtAHqRUUCzkdJAzGZ7nbgJ6Uv8CBP3w, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ INFO ] GET /map/score [request-id: AAF9242F-4131-467D-B035-7BC74CE017D0]
funz-app       | [ INFO ] GET /weather/daily [request-id: 5260B161-FE2C-402B-B1A7-564191740B78]
funz-app       | [ INFO ] GET /weather/daily [request-id: 62A34817-6A29-4A03-A27C-57A717A46311]
funz-app       | [ INFO ] GET /weather/daily [request-id: 8890DA5D-8F38-491F-8B71-5FE619E8B5E2]
funz-app       | [ INFO ] GET /weather/daily [request-id: C042ED56-1BB0-4B13-8F04-E7F0BF700710]
funz-app       | [ INFO ] GET /map/score [request-id: 5311ED18-5AFB-4C66-A871-4A98FF1798AA]
funz-app       | [ INFO ] GET /map/tiles/2026-04-08/7/69/46 [request-id: BCFC3DCD-FC01-403B-9EBF-397FDF938137]
funz-app       | [ WARNING ] Abort.404: Tile not found [method: GET, request-id: BCFC3DCD-FC01-403B-9EBF-397FDF938137, url: /map/tiles/2026-04-08/7/69/46?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJpYXQiOjE3NzU2ODE3NzMuNjU2ODU0MiwiaXNzIjoiZnVuZ2hpLW1hcCIsInN1YiI6IkQ1MTEwODRELThGNDgtNEE4NC1BQzA1LUM4RThDMDQ3NEFEQyIsImV4cCI6MTc3NTY4MjY3My42NTY4NTQyLCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIn0.fdwpGXaX0E--x-hOMEUmETvbfBwqz0qj5J13Ue-8jy5m_dFybpbyt3IWiUbJxnt7WlduZRnN5JMWauCE8bECMyDx_roJg_vgz_dCL0k6RQyW0wKXFHAMgpmyvI50QddpIXJB0jKdTkeWFwuOnOopAsx9K78uOWf8TYR7JWXsGDOsAvTukekPLM6M0gfeUbZ8ZuaJhl63HRpHJbHjtEcgyldcONXvb4A4abjPTMmSrwIsGmbCzuNvp7kbDH3QW4q50Wgd4oeTEtVi6ZXBaM3qn0gRf7q_mHKE8LQDdj7G0oqP4v_ejBgkb00DtAHqRUUCzkdJAzGZ7nbgJ6Uv8CBP3w, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ INFO ] GET /map/tiles/2026-04-08/7/69/45 [request-id: 46B9D035-FFB6-4E2F-9ACA-3E1870E35DDB]
funz-app       | [ WARNING ] Abort.404: Tile not found [method: GET, request-id: 46B9D035-FFB6-4E2F-9ACA-3E1870E35DDB, url: /map/tiles/2026-04-08/7/69/45?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJpYXQiOjE3NzU2ODE3NzMuNjU2ODU0MiwiaXNzIjoiZnVuZ2hpLW1hcCIsInN1YiI6IkQ1MTEwODRELThGNDgtNEE4NC1BQzA1LUM4RThDMDQ3NEFEQyIsImV4cCI6MTc3NTY4MjY3My42NTY4NTQyLCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIn0.fdwpGXaX0E--x-hOMEUmETvbfBwqz0qj5J13Ue-8jy5m_dFybpbyt3IWiUbJxnt7WlduZRnN5JMWauCE8bECMyDx_roJg_vgz_dCL0k6RQyW0wKXFHAMgpmyvI50QddpIXJB0jKdTkeWFwuOnOopAsx9K78uOWf8TYR7JWXsGDOsAvTukekPLM6M0gfeUbZ8ZuaJhl63HRpHJbHjtEcgyldcONXvb4A4abjPTMmSrwIsGmbCzuNvp7kbDH3QW4q50Wgd4oeTEtVi6ZXBaM3qn0gRf7q_mHKE8LQDdj7G0oqP4v_ejBgkb00DtAHqRUUCzkdJAzGZ7nbgJ6Uv8CBP3w, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ INFO ] GET /weather/daily [request-id: F38D190E-06B6-44E3-BF35-475225E007E5]
funz-app       | [ INFO ] GET /weather/daily [request-id: A6C24DA6-84E8-4877-BEB4-366802F7C518]
funz-app       | [ INFO ] GET /map/score [request-id: EB8480FB-2633-4924-9521-6D8EFAE73E82]
funz-app       | [ INFO ] GET /weather/daily [request-id: 265CBB7D-6D44-43DE-8632-231D609012C5]
funz-app       | [ INFO ] GET /weather/daily [request-id: 8BE062A8-D645-45AB-B218-C7570A70219C]
funz-app       | [ INFO ] GET /map/score [request-id: 4D272526-70E7-4F7E-AA35-9297EBC975A6]
funz-app       | [ INFO ] GET /health [request-id: FC70A9D2-B5B3-4F1B-BDD6-3C9C0D52118C]
funz-app       | [ INFO ] GET /health [request-id: 3E36EDAF-511B-4AA2-B585-ED02571A236D]
funz-app       | [ INFO ] GET /map/dynamic-tiles/2026-04-08/7/68/46 [request-id: F1460690-B8C8-4750-8AF5-7404D19C8C68]
funz-app       | [ WARNING ] Abort.204: No Content [method: GET, request-id: F1460690-B8C8-4750-8AF5-7404D19C8C68, url: /map/dynamic-tiles/2026-04-08/7/68/46?min_score=0.31&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJpYXQiOjE3NzU2ODE3NzMuNjU2ODU0MiwiaXNzIjoiZnVuZ2hpLW1hcCIsInN1YiI6IkQ1MTEwODRELThGNDgtNEE4NC1BQzA1LUM4RThDMDQ3NEFEQyIsImV4cCI6MTc3NTY4MjY3My42NTY4NTQyLCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIn0.fdwpGXaX0E--x-hOMEUmETvbfBwqz0qj5J13Ue-8jy5m_dFybpbyt3IWiUbJxnt7WlduZRnN5JMWauCE8bECMyDx_roJg_vgz_dCL0k6RQyW0wKXFHAMgpmyvI50QddpIXJB0jKdTkeWFwuOnOopAsx9K78uOWf8TYR7JWXsGDOsAvTukekPLM6M0gfeUbZ8ZuaJhl63HRpHJbHjtEcgyldcONXvb4A4abjPTMmSrwIsGmbCzuNvp7kbDH3QW4q50Wgd4oeTEtVi6ZXBaM3qn0gRf7q_mHKE8LQDdj7G0oqP4v_ejBgkb00DtAHqRUUCzkdJAzGZ7nbgJ6Uv8CBP3w, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ INFO ] GET /map/dynamic-tiles/2026-04-08/7/68/45 [request-id: 8BB7BD11-9B67-4D46-BF63-FD3E12383477]
